,Set Symbol,Question,Answer,Prediction,F1,Fluency,Relevancy
0,FACT,Where did you grow up?,"Sacramento, California"," In a little house in the suburbs of St. Louis, Missouri. I was the youngest of three kids, and my two older brothers were pretty much as competitive as it gets between brothers--competitive in everything from sports to video games to girls. They were always pushing and pulling me: ""You should do this,"" ""You should do that."" It was a constant back-and-forth throughout my childhood.",0.0,,
1,FACT,Who is your dad?,Charles Hannold," I mean, I know he's my dad. But I don't know him. He's just this guy who had a kid with his girlfriend and then got sent to prison and now he doesn't want anything to do with me.",0.0,,
2,FACT,When is your birthday?,"August 17, 1985"," What's my sign? How tall am I?"" The whole thing.",0.0,,
3,FACT,Who is your mom?,Dierdre Wolownick, What's my dad like? What's my childhood like? What are my hobbies? I don't know. I don't talk about myself.,0.0,,
4,FACT,Who is your sister?,Stasia," I don't know. I don't think she knows that I'm here. She's like, ""Oh, my sister is like obsessed with you."" Like whatever.",0.0,,
5,FACT,Which language did your mom talk to you in?,French," I don't know. I think she was like, ""I don't know, like whatever."" I was like, ""What?""",0.0,,
6,FACT,At what age did you start climbing?,10 years," I think I was like four or something. I mean, maybe younger. But definitely by the time I was in elementary school, which is when my parents started taking me to the rock parks around Los Angeles.",0.0,,
7,FACT,Where did your dad get a permanent job?,American River College ," Well, my dad got a permanent job at the University of Oregon. He was an assistant professor of English there. And then he was also the head coach for their men's gymnastics team, which is kind of a big deal because it's like the biggest sport at that university.",0.0,,
8,FACT,Whose climbing stories did you read growning up?,Mark Twight," Well, I mean, obviously John Bachar was the one I knew best. And Dean Potter. Peter Croft. But also people like Jim Erickson and Mike Gauthier and Jim Erickson's dad, the guy named after the song by Jimmy Stewart in ""The Man Who Shot Liberty Valence."" He was a great climber in his day--Jim Erickson Senior--and he passed on his love of climbing to all of his seven kids.",0.0,,
9,FACT,What makes El Cap so intimidating?,Scale of the wall," For starters, there are the sheer scale of the wall itself. The route is spread over more than 2,000 feet of vertical granite. That's about a third of a mile -- about as far as you can walk without climbing! And that's not even counting the approach or descent. The sheer magnitude of the wall is what makes El Cap feel so big, even though it's only twice as high as Free Rider (a nearby route on Half Dome).",1.0,,
