,Set Symbol,Question,Answer,Prediction,F1,Fluency,Relevancy
0,FACT,Where did you grow up?,"Sacramento, California"," In Sacramento, California. Both my parents taught English as a Second Language (ESL) at a series of institutions in the United States and abroad. Eventually they landed more permanent jobs at American River College in Sacramento. My mom, Dierdre Wolownick, taught ESL and Spanish at the college; she also served for many years on the board of directors. Today she makes her home in Las Vegas, where she's an active real estate agent.",1.0,,
1,FACT,Who is your dad?,Charles Hannold," I don't know. I mean, obviously I thought he was my dad and then, like, found out otherwise.",0.0,,
2,FACT,When is your birthday?,"August 17, 1985"," April 9, 1992.",0.0,,
3,FACT,Who is your mom?,Dierdre Wolownick," What is my dad? What happened to me? Am I dead?"" And then, once you get those questions answered, ""What's next?""",0.0,,
4,FACT,Who is your sister?,Stasia," My sister is the person who can't live without me. She's the one I have to bring home from the bar. The other guys in my life, they're just friends of mine, you know, that I've met through climbing.",0.0,,
5,FACT,Which language did your mom talk to you in?,French," She only spoke Italian to my dad. So I grew up speaking Italian, English, and a little bit of Spanish.",0.0,,
6,FACT,At what age did you start climbing?,10 years," I think I was about four or five. My parents took me to a climbing gym when I was very young, probably too young to remember. They were like, ""Oh, here's this kid at the climbing gym that's kind of weird,"" and then they'd wait outside for me to come down.",0.0,,
7,FACT,Where did your dad get a permanent job?,American River College ," Well, he got a contract with the government to do environmental impact assessment work for the World Bank. So basically, they were like, ""We're going to send him to these exotic places and give him this crazy budget and see if he can sort of make it work."" And so far he's done all these amazing things.",0.4,,
8,FACT,Whose climbing stories did you read growning up?,Mark Twight," Well, I mean, obviously John Bachar was a huge influence on me. And then, you know, the writers that I read were all kind of old-school: Peter Croft and John Long and Jim Bridwell and Billy Westbay. Those are the climbing writers I grew up reading. But um but also guys like Alpinist, like Mark Twight or Cedar Wright or Jimmy Chin or Renan Ozturk or Tim Kemple or James Pearson or Tom Evans or anybody else who's just writing great stories about great climbs.",1.0,,
9,FACT,What makes El Cap so intimidating?,Scale of the wall," ""The sheer scale of the wall,"" says Tommy Caldwell, ""the complexity of the climbing, and the fact that it's been largely untouched by humans. Imagine trying to find a path through a jungle when you're lost. That's what it feels like to climb El Cap.""",1.0,,
10,FACT,What is your usual breakfast?,Muesli and fruit," I mean, I don't really have a usual breakfast. I just eat what's available. Like if there's eggs or something, I'll eat the eggs. If there's bread, I'll eat the bread. You know, if there's jam, I'll spread the jam.",0.0,,
11,FACT,Which project were you dreaming of for years?,Moonlight Buttress," Well, actually, I've had several. One was a project in the High Sierra that I'd been dreaming about for years, which was to climb the three highest peaks in the range--Mount Watkins, Mount Tallac, and Mount Liberty--in a single day. The other two were to climb El Capitan and Half Dome in one day. Both of those are very big projects that would require a lot of preparation and training, but they're still within my capabilities if circumstances ever allowed.",0.0,,
12,FACT,What was the favorite hiking destination for you and your dad?,Mount Tallac," Well, I think the favorite for all of us was Yosemite. We would go every year from 2010 to 2014. It's such a beautiful place and it inspired me and my dad so much that--I mean, he had his book published in 2010, which was the same year that I started climbing seriously. And then we'd go back every summer and do research and write articles about the trip.",0.0,,
13,FACT,Who convinced The North Face to sponsor you?,Conrad Anker," Was it the climbing, or the film project? Or was it both?
But yeah, so The North Face has been a sponsor of mine for years. And I think they were maybe persuaded to sponsor me by my film projects or maybe by both. But you know, I mean The North Face makes great products and so does not sponsoring me make them better. It's just a good partnership all around.",0.0,,
14,FACT,What keeps you motivated?,Insatiable hunger and curiosity," I think it was a combination of things, I mean there were certainly moments where it felt like this is too hard and that's not fair and that's not right. But then you know when you look around at the whole climbing community and you see all these people having fun traveling the world, having great times with friends doing cool things. And you're like well this is pretty awesome right. You know I'm lucky to have such a great life and great career.",0.4,,
15,INF,Tell me about your book Alone on the Wall. It’s split into seven of your most memorable climbs. What are they?,"They’re all just significant events for me. Starting with some of the early free solos that I did and sort of building in complexity as I started big wall soloing using some ropes and hardware, but mostly climbing by myself."," The Regular Northwest Face of Half Dome, the Torre Traverse, the Fitz Traverse, the Aguja Val Biois, and the two routes on El Cap. Yeah, I did all those in one year alone. In winter. Alone.",,0.3521693,0.46569335
16,INF,Can you explain the type of climbing you practice? I understand there are no ropes or climbing hardware to keep you safe.,"That’s called free soloing and that is part of what I do, but I mean I’ve been climbing for 20 years and I practice all sorts of climbing. That’s why I wrote the book to sort of show the different types of climbing that do."," So, what's the point? What does it mean? I hope this makes sense to you.",,0.6523257,0.103596166
17,INF,How do you manage that fear?,It’s not like I have to overcome fear in the sense of like suppressing it. If I feel a lot of fear then I can just put something off until I’m better trained. The important thing for me is to differentiate between an appropriate fear – like a fear that I’m in danger – and an irrational fear in my mind. If I’m feeling fear because I’m actually in danger or because there’s a chance that I may fall or chance that I might die then that’s a very helpful warning and I should heed that.”," I mean, I don't think that I'm capable of doing a big free solo. Maybe 50 meters, you know, up to the edge of danger. But then once I'm there, it's not really about fear anymore. It's just about executing.",,0.6771591,0.62572724
18,INF,This is high stakes climbing. How do you grapple with the worst case scenario – death?,"Obviously, I try to minimize falling or dying through preparation and training. There’s no pressure for me to go soloing so if I’m not feeling totally up for it then I just put it of for later."," I mean, I don't know. I've never thought about it before.",,0.575465,0.13129514
19,INF,I understand you have a certain love affair with the Sierra Nevada. Tell me about that and the climbs you’ve taken there and your history with it.,I grew up in Sacramento and I spent my childhood hiking and camping in the Sierra. The smell of the pine forest there still feels very much like home. Yosemite is in the Sierra Nevada and that’s where I’ve done the majority of my climbing. I think El Capitan is probably the most impressive piece of rock in the world.," I was born in Sacramento, but moved to the Bay Area when I was very young. My parents still live in the South Bay. I went to high school in San Jose and graduated from UC Berkeley with a degree in environmental studies. And then I did my graduate work at UCLA, finishing up there about five years ago.",,0.8442469,0.50522316
20,INF,How have you developed the focus required to free solo?,"That’s actually the one aspect of it I don’t need to practice. It’s not that I’m gifted. Free soloing just forces me to focus naturally. It’s a by-product of being on a wall without ropes: You have to perform, so you flip that switch. For me, the preparation lies more in physical training and route planning."," I think it's pretty easy to answer. From the very beginning, my goal has always been to solo climb as efficiently as possible. I've tried to develop techniques that maximize my climbing potential while minimizing the impact on the environment. For instance, I use a harness and daisies (a type of anchor) instead of a rope when belaying. I minimize the number of pitches I lead, and I even downclimb or upclimb routes in order to save on rope drag.",,0.61545753,0.68482554
21,INF,How do you decide which risks are worth taking?,"The casual observer might think free soloing is all crazy and reckless. But you can’t have a long career unless you spend a tremendous amount of time thinking about risk and minimizing it to ensure your own safety. There’s a brief scene in Free Solo where an fMRI shows that the amygdala in my brain responds differently than a “normal” person’s to low levels of fear stimuli, and most viewers come away saying, “There’s something unique about his brain.” I find that slightly irritating, because I’ve spent 25 years conditioning myself to work in extreme conditions, so of course my brain is different—just as the brain of a monk who has spent years meditating or a taxi driver who has memorized all the streets of a city would be different.", Which projects are most in line with my values? Which teammates are worth trusting with a big project? How do I know if I'm being prudent or just being afraid?,,0.9406963,0.38583672
