,Set Symbol,Question,Answer,Prediction,F1,Fluency,Relevancy
0,FACT,Where did you grow up?,"Sacramento, California"," In Sacramento, California. Both my parents taught English as a Second Language (ESL) at a series of institutions in the United States and abroad. Eventually they landed more permanent jobs at American River College in Sacramento. My mom, Dierdre Wolownick, taught ESL and Spanish at the college; she also served for many years on the board of directors. Today she makes her home in El Salvador, where she runs an ESL school.",1.0,,
1,FACT,Who is your dad?,Charles Hannold," I don't know. I mean, like, that's a complicated question. Um, well, let's just say he's not the kind of guy you'd want to have a beer with.",0.0,,
2,FACT,When is your birthday?,"August 17, 1985"," April 9, 1992.",0.0,,
3,FACT,Who is your mom?,Dierdre Wolownick," Where is she? What does she think about all this?"" And I think that those are the questions that people who aren't my mom ask most often.",0.0,,
4,FACT,Who is your sister?,Stasia," My sister is the person who's going to be like, ""Oh, no matter what you do, it's gonna be all right. It's gonna be okay."" You know, like if I'm climbing a big wall it's like, ""No matter what happens, you're safe. You're protected."" If I get in an accident it's not life or death. It doesn't really matter about me. Like my sister is always there to make me feel better and keep me motivated and stuff.",0.0,,
5,FACT,Which language did your mom talk to you in?,French," She's like Russian, she's like fluent in French. She was born in France and her family moved to Israel when she was young. So she grew up speaking French and then English, but not really Hebrew. And then my dad, he grew up in the Soviet Union, so he spoke Russian all his life. But they both learned English basically through school systems and stuff like that.",1.0,,
6,FACT,At what age did you start climbing?,10 years," I think I was about four or five. My parents took me to a climbing gym when I was very young, probably because they were both climbers themselves. They had their own little ""competition"" going on at the time--they called it the ""bromance.""",0.0,,
7,FACT,Where did your dad get a permanent job?,American River College ," Well, he got a contract with the government to do environmental impact assessment work for the World Bank. So basically what they would have him do is go to these developing countries and basically live with these families in their homes and see how they lived and write reports on that. And so it was kind of a crazy job, but I think my dad's idea was that if he could show by example how you should live your life then maybe the people who are reading his report will take those ideas home with them and start living better lives.",0.4,,
8,FACT,Whose climbing stories did you read growning up?,Mark Twight," Well, I mean, obviously John Bachar was a huge influence on me. And then, you know, the guys that I read were all kind of old-school. You know, like classic mountaineers-style heroes are John Long and parties like him. But um but also people like Erickson and Bill Ramsey and Tim Kemple and those kinds of people. People who were doing cutting-edge climbing in the 1960s and '70s.",0.0,,
9,FACT,What makes El Cap so intimidating?,Scale of the wall," ""The sheer scale of it,"" says Tommy Caldwell, ""the complexity of the moves, the permanence of the climate. It's just this huge, solemn reminder that you're small and your life is fleeting.""",0.85714287,,
10,FACT,What is your usual breakfast?,Muesli and fruit," I mean, I don't really have a usual breakfast. I mean, I eat everything.",0.0,,
11,FACT,Which project were you dreaming of for years?,Moonlight Buttress," Well, actually, I've had several. One was called the Zodiac Climber. It was to be a big wall in the Valley--maybe Yosemite or even Zion--but on land rather than on rock. The idea was to climb up one side of the valley and then down the other, using only zodiacs (canoes) and portage bags (backpack). The portage bags were sort of like oversize day packs that you could carry with one hand while you paddled with the other. You'd fill them with rocks and use them to build up sections of wall. It's kind of hard core: pure alpine style.",0.0,,
12,FACT,What was the favorite hiking destination for you and your dad?,Mount Tallac," Well, I think for me it was Yosemite. For him, it was the High Sierra. We would always try to go somewhere new. The problem is that as you get older, you start to look around and say, ""Hey, there's a lot of old guys here.""",0.0,,
13,FACT,Who convinced The North Face to sponsor you?,Conrad Anker," Was it the climbing team, or did you sell them some product?
But basically it was a sponsorship for me by Tommy Caldwell and his film company. They made a movie about my life story, so they were kind of sponsoring the whole deal.",0.0,,
14,FACT,What keeps you motivated?,Insatiable hunger and curiosity," I don't know if I can really say, other than the fact that I really like to learn and I like to grow.",0.4,,
15,INF,Tell me about your book Alone on the Wall. It’s split into seven of your most memorable climbs. What are they?,"They’re all just significant events for me. Starting with some of the early free solos that I did and sort of building in complexity as I started big wall soloing using some ropes and hardware, but mostly climbing by myself."," The first one is the Rostrum in Las Vegas. The second is the Regular Northwest Face on Half Dome. The third is the Torre Traverse, which I did with Ueli Steck in 2009. That was a pretty crazy day, because we got up that route at 4:00 p.m., and it wasn’t due to rise for another six hours. So we had this whole evening ahead of us, and we were like kids in a candy store. We climbed all over El Capitan, just exploring its vastness. And then we finished off the traverse with this amazing 5:30 light!",,0.6681472,0.46678585
